tradeID,market,type,category,price,amount,total,fee,date
49367868,BTC_DASH,Sell,margin,0.02467511,1.175E-05,2.8E-07,0.0025,2016-08-19 07:53:00
49367869,BTC_ETH,Buy,margin,0.01870266,1.502E-05,2.8E-07,0.0025,2016-08-19 07:53:00
49621882,BTC_DASH,Sell,margin,0.02303149,9.98E-06,2.2E-07,0.0025,2016-08-21 07:54:00
49621883,BTC_ETH,Buy,margin,0.01895329,1.17E-05,2.2E-07,0.0025,2016-08-21 07:54:00
49998888,BTC_DASH,Sell,margin,0.02355202,1.019E-05,2.3E-07,0.0025,2016-08-23 07:54:39
49998889,BTC_ETH,Buy,margin,0.01899957,1.23E-05,2.3E-07,0.0025,2016-08-23 07:54:40
50421338,BTC_DASH,Sell,margin,0.02291931,8.72E-06,1.9E-07,0.0025,2016-08-25 07:55:00
50421339,BTC_ETH,Buy,margin,0.0193856,9.85E-06,1.9E-07,0.0025,2016-08-25 07:55:00
52041276,BTC_DASH,Sell,margin,0.02030014,3.152E-05,6.3E-07,0.0025,2016-09-01 07:55:24
52041277,BTC_ETH,Buy,margin,0.0217111,2.941E-05,6.3E-07,0.0025,2016-09-01 07:55:24
52547550,BTC_DASH,Sell,margin,0.01884516,7.95E-06,1.4E-07,0.0025,2016-09-03 07:55:42
52547551,BTC_ETH,Buy,margin,0.02045369,7.3E-06,1.4E-07,0.0025,2016-09-03 07:55:43
53848358,BTC_DASH,Sell,margin,0.01863,2.093E-05,3.8E-07,0.0025,2016-09-08 07:55:48
53848359,BTC_ETH,Buy,margin,0.01889916,2.036E-05,3.8E-07,0.0025,2016-09-08 07:55:49
54405032,BTC_DASH,Sell,margin,0.017825,8.97E-06,1.5E-07,0.0025,2016-09-10 07:56:44
54405033,BTC_ETH,Buy,margin,0.01865733,8.15E-06,1.5E-07,0.0025,2016-09-10 07:56:44
54788352,BTC_DASH,Sell,margin,0.01950006,8.2E-06,1.5E-07,0.0025,2016-09-12 07:57:20
54788353,BTC_ETH,Buy,margin,0.01962984,8.15E-06,1.5E-07,0.0025,2016-09-12 07:57:20
55214889,BTC_DASH,Sell,margin,0.02049836,7.8E-06,1.5E-07,0.0025,2016-09-14 07:57:50
55214890,BTC_ETH,Buy,margin,0.01953,7.94E-06,1.5E-07,0.0025,2016-09-14 07:57:50
55609611,BTC_DASH,Sell,margin,0.01996332,6.51E-06,1.2E-07,0.0025,2016-09-16 07:58:32
55609612,BTC_ETH,Buy,margin,0.019645,6.52E-06,1.2E-07,0.0025,2016-09-16 07:58:32
55939175,BTC_DASH,Sell,margin,0.01923926,8.83E-06,1.6E-07,0.0025,2016-09-18 07:59:26
55939176,BTC_ETH,Buy,margin,0.02124836,7.96E-06,1.6E-07,0.0025,2016-09-18 07:59:26
56244223,BTC_DASH,Sell,margin,0.01871746,9.61E-06,1.7E-07,0.0025,2016-09-20 08:00:26
56244224,BTC_ETH,Buy,margin,0.02211974,7.88E-06,1.7E-07,0.0025,2016-09-20 08:00:26
56598147,BTC_DASH,Sell,margin,0.01916091,8.87E-06,1.6E-07,0.0025,2016-09-22 08:00:57
56598148,BTC_ETH,Buy,margin,0.02184098,7.64E-06,1.6E-07,0.0025,2016-09-22 08:00:57
56888819,BTC_DASH,Sell,margin,0.01900959,8.94E-06,1.6E-07,0.0025,2016-09-24 08:01:41
56888820,BTC_ETH,Buy,margin,0.021828,7.64E-06,1.6E-07,0.0025,2016-09-24 08:01:41
57149490,BTC_DASH,Sell,margin,0.01900122,1.42E-05,2.6E-07,0.0025,2016-09-26 08:02:33
57149491,BTC_ETH,Buy,margin,0.02128893,1.222E-05,2.6E-07,0.0025,2016-09-26 08:02:33
57460824,BTC_DASH,Sell,margin,0.01914428,1.775E-05,3.3E-07,0.0025,2016-09-28 08:02:59
57460825,BTC_ETH,Buy,margin,0.02202,1.518E-05,3.3E-07,0.0025,2016-09-28 08:03:00
57754239,BTC_DASH,Sell,margin,0.0194107,1.184E-05,2.2E-07,0.0025,2016-09-30 08:03:35
57754240,BTC_ETH,Buy,margin,0.02161999,1.027E-05,2.2E-07,0.0025,2016-09-30 08:03:35
58051318,BTC_DASH,Sell,margin,0.01910252,5.23E-06,9E-08,0.0025,2016-10-02 08:04:20
58051319,BTC_ETH,Buy,margin,0.02160184,4.56E-06,9E-08,0.0025,2016-10-02 08:04:20
58295193,BTC_DASH,Sell,margin,0.01922249,1.56E-05,2.9E-07,0.0025,2016-10-04 08:05:04
58295194,BTC_ETH,Buy,margin,0.02200788,1.324E-05,2.9E-07,0.0025,2016-10-04 08:05:04
58751265,BTC_DASH,Sell,margin,0.0197204,1.876E-05,3.6E-07,0.0025,2016-10-07 08:07:05
58751266,BTC_ETH,Buy,margin,0.02095,1.757E-05,3.6E-07,0.0025,2016-10-07 08:07:05
58981737,BTC_DASH,Sell,margin,0.01886009,9.54E-06,1.7E-07,0.0025,2016-10-09 08:07:25
58981738,BTC_ETH,Buy,margin,0.01998003,8.91E-06,1.7E-07,0.0025,2016-10-09 08:07:25
59375568,BTC_DASH,Sell,margin,0.01827203,9.3E-06,1.6E-07,0.0025,2016-10-11 08:08:19
59375569,BTC_ETH,Buy,margin,0.01914867,8.79E-06,1.6E-07,0.0025,2016-10-11 08:08:19
59735185,BTC_DASH,Sell,margin,0.0180105,1.11E-05,1.9E-07,0.0025,2016-10-13 08:09:14
59735186,BTC_ETH,Buy,margin,0.01874948,1.037E-05,1.9E-07,0.0025,2016-10-13 08:09:14
60021717,BTC_DASH,Sell,margin,0.01795285,1.002E-05,1.7E-07,0.0025,2016-10-15 08:09:59
60021718,BTC_ETH,Buy,margin,0.01857743,9.25E-06,1.7E-07,0.0025,2016-10-15 08:10:00
60294533,BTC_DASH,Sell,margin,0.01663998,9.01E-06,1.4E-07,0.0025,2016-10-17 08:10:14
60294534,BTC_ETH,Buy,margin,0.0186243,7.86E-06,1.4E-07,0.0025,2016-10-17 08:10:14
60602315,BTC_DASH,Sell,margin,0.01589654,9.43E-06,1.4E-07,0.0025,2016-10-19 08:11:18
60602316,BTC_ETH,Buy,margin,0.01972899,7.44E-06,1.4E-07,0.0025,2016-10-19 08:11:18
60886584,BTC_DASH,Sell,margin,0.01669278,1.19E-06,1E-08,0.0025,2016-10-21 08:11:10
60886585,BTC_ETH,Buy,margin,0.0191021,3.7E-07,0,0.0025,2016-10-21 08:11:10
60886635,BTC_DASH,Sell,margin,0.01669278,8.38E-06,1.3E-07,0.0025,2016-10-21 08:12:13
60886636,BTC_ETH,Buy,margin,0.0191021,7.7E-06,1.4E-07,0.0025,2016-10-21 08:12:13
61119367,BTC_DASH,Sell,margin,0.01543,1.29E-06,1E-08,0.0025,2016-10-23 08:12:02
61119368,BTC_ETH,Buy,margin,0.018335,1.9E-07,0,0.0025,2016-10-23 08:12:02
61119462,BTC_DASH,Sell,margin,0.01543012,8.42E-06,1.2E-07,0.0025,2016-10-23 08:13:05
61119463,BTC_ETH,Buy,margin,0.01832,7.36E-06,1.3E-07,0.0025,2016-10-23 08:13:06
61308414,BTC_DASH,Sell,margin,0.01493,1.33E-06,1E-08,0.0025,2016-10-25 08:12:50
61308415,BTC_ETH,Buy,margin,0.01773467,1.9E-07,0,0.0025,2016-10-25 08:12:50
61308481,BTC_DASH,Sell,margin,0.01493,8.03E-06,1.1E-07,0.0025,2016-10-25 08:13:54
61308482,BTC_ETH,Buy,margin,0.0177209,7.2E-06,1.2E-07,0.0025,2016-10-25 08:13:54
61567250,BTC_DASH,Sell,margin,0.0136266,9.54E-06,1.2E-07,0.0025,2016-10-27 08:14:51
61567251,BTC_ETH,Buy,margin,0.01644,7.39E-06,1.2E-07,0.0025,2016-10-27 08:14:51
61850710,BTC_DASH,Sell,margin,0.01295418,9.26E-06,1.1E-07,0.0025,2016-10-29 08:14:59
61850711,BTC_ETH,Buy,margin,0.01583112,7.39E-06,1.1E-07,0.0025,2016-10-29 08:14:59
62230489,BTC_DASH,Sell,margin,0.01387984,3.6E-06,4E-08,0.0025,2016-10-31 08:15:50
62230490,BTC_ETH,Buy,margin,0.01617498,2.87E-06,4E-08,0.0025,2016-10-31 08:15:50
62601257,BTC_DASH,Sell,margin,0.012198,2.45E-06,2E-08,0.0025,2016-11-02 08:16:30
62601258,BTC_ETH,Buy,margin,0.01512498,1.87E-06,2E-08,0.0025,2016-11-02 08:16:30
62941687,BTC_DASH,Sell,margin,0.01313649,4.56E-06,5E-08,0.0025,2016-11-04 08:16:29
62941688,BTC_ETH,Buy,margin,0.01560714,3.37E-06,5E-08,0.0025,2016-11-04 08:16:29
62941832,BTC_DASH,Sell,margin,0.01313649,3.04E-06,3E-08,0.0025,2016-11-04 08:17:32
62941833,BTC_ETH,Buy,margin,0.01560496,1.99E-06,3E-08,0.0025,2016-11-04 08:17:32
63244501,BTC_DASH,Sell,margin,0.01297338,2.31E-06,2E-08,0.0025,2016-11-06 08:16:54
63244502,BTC_ETH,Buy,margin,0.01547197,1.45E-06,2E-08,0.0025,2016-11-06 08:16:54
63244569,BTC_DASH,Sell,margin,0.01297338,1.54E-06,1E-08,0.0025,2016-11-06 08:17:55
63244570,BTC_ETH,Buy,margin,0.01547197,9.3E-07,1E-08,0.0025,2016-11-06 08:17:55
63576342,BTC_DASH,Sell,margin,0.01452123,6.19E-06,8E-08,0.0025,2016-11-08 08:18:04
63576343,BTC_ETH,Buy,margin,0.01544996,5.67E-06,8E-08,0.0025,2016-11-08 08:18:04
63970073,BTC_DASH,Sell,margin,0.01348182,3.7E-06,4E-08,0.0025,2016-11-10 08:18:22
63970074,BTC_ETH,Buy,margin,0.01466906,2.87E-06,4E-08,0.0025,2016-11-10 08:18:22
64246595,BTC_DASH,Sell,margin,0.01349506,3.7E-06,4E-08,0.0025,2016-11-12 08:18:30
64246596,BTC_ETH,Buy,margin,0.0143146,3.21E-06,4E-08,0.0025,2016-11-12 08:18:30
64568755,BTC_DASH,Sell,margin,0.01370167,4.37E-06,5E-08,0.0025,2016-11-14 08:18:42
64568756,BTC_ETH,Buy,margin,0.01418095,4.06E-06,5E-08,0.0025,2016-11-14 08:18:42
64870753,BTC_DASH,Sell,margin,0.01334031,2.99E-06,3E-08,0.0025,2016-11-16 08:19:01
64870754,BTC_ETH,Buy,margin,0.01438,2.18E-06,3E-08,0.0025,2016-11-16 08:19:01
65192723,BTC_DASH,Sell,margin,0.01206563,3.31E-06,3E-08,0.0025,2016-11-18 08:19:51
65192724,BTC_ETH,Buy,margin,0.013113,2.38E-06,3E-08,0.0025,2016-11-18 08:19:51
65449858,BTC_DASH,Sell,margin,0.01106,2.71E-06,2E-08,0.0025,2016-11-20 08:20:28
65449859,BTC_ETH,Buy,margin,0.0127794,1.95E-06,2E-08,0.0025,2016-11-20 08:20:28
65675489,BTC_DASH,Sell,margin,0.01186022,1.68E-06,1E-08,0.0025,2016-11-22 08:20:27
65675490,BTC_ETH,Buy,margin,0.013534,9E-08,0,0.0025,2016-11-22 08:20:27
65675581,BTC_DASH,Sell,margin,0.01186432,1.68E-06,1E-08,0.0025,2016-11-22 08:21:29
65675582,BTC_ETH,Buy,margin,0.01351003,2.22E-06,2E-08,0.0025,2016-11-22 08:21:29
65957236,BTC_DASH,Sell,margin,0.01194405,1.67E-06,1E-08,0.0025,2016-11-24 08:21:23
65957237,BTC_ETH,Buy,margin,0.01307265,7E-08,0,0.0025,2016-11-24 08:21:23
65957291,BTC_DASH,Sell,margin,0.01194405,1.67E-06,1E-08,0.0025,2016-11-24 08:22:25
65957292,BTC_ETH,Buy,margin,0.01307265,1.91E-06,2E-08,0.0025,2016-11-24 08:22:25
66320759,BTC_DASH,Sell,margin,0.01197936,1.66E-06,1E-08,0.0025,2016-11-26 08:22:19
66320760,BTC_ETH,Buy,margin,0.01260995,7.4E-07,0,0.0025,2016-11-26 08:22:19
66320850,BTC_DASH,Sell,margin,0.01197936,1.66E-06,1E-08,0.0025,2016-11-26 08:23:21
66320851,BTC_ETH,Buy,margin,0.012611,1.72E-06,2E-08,0.0025,2016-11-26 08:23:21
66598614,BTC_DASH,Sell,margin,0.01234507,1.62E-06,1E-08,0.0025,2016-11-28 08:20:12
66598615,BTC_ETH,Buy,margin,0.0119228,3.1E-07,0,0.0025,2016-11-28 08:20:12
66598909,BTC_ETH,Buy,margin,0.0119299,4.1E-07,0,0.0025,2016-11-28 08:23:17
66599002,BTC_ETH,Buy,margin,0.01194936,1.62E-06,1E-08,0.0025,2016-11-28 08:24:19
66883465,BTC_DASH,Sell,margin,0.011861,1.68E-06,1E-08,0.0025,2016-11-30 08:20:27
66883466,BTC_ETH,Buy,margin,0.01126408,1E-08,0,0.0025,2016-11-30 08:20:27
66883847,BTC_ETH,Buy,margin,0.01125578,4.9E-07,0,0.0025,2016-11-30 08:23:35
66884017,BTC_ETH,Buy,margin,0.011276,1.2E-07,0,0.0025,2016-11-30 08:24:39
67247115,BTC_ETH,Buy,margin,0.01041409,1E-08,0,0.0025,2016-12-02 08:20:37
67247408,BTC_ETH,Buy,margin,0.01039987,1.76E-06,1E-08,0.0025,2016-12-02 08:24:44
67247500,BTC_DASH,Sell,margin,0.01139008,3.51E-06,3E-08,0.0025,2016-12-02 08:25:48
67247501,BTC_ETH,Buy,margin,0.0104,3.23E-06,3E-08,0.0025,2016-12-02 08:25:48
67530964,BTC_DASH,Sell,margin,0.01146574,1.74E-06,1E-08,0.0025,2016-12-04 08:21:37
67530965,BTC_ETH,Buy,margin,0.01028498,1E-08,0,0.0025,2016-12-04 08:21:38
67531210,BTC_ETH,Buy,margin,0.01025999,4.9E-07,0,0.0025,2016-12-04 08:24:48
67531279,BTC_DASH,Sell,margin,0.01148304,1.74E-06,1E-08,0.0025,2016-12-04 08:25:53
67531280,BTC_ETH,Buy,margin,0.01024701,2.29E-06,2E-08,0.0025,2016-12-04 08:25:53
67531334,BTC_DASH,Sell,margin,0.01146575,4.36E-06,4E-08,0.0025,2016-12-04 08:26:54
67531335,BTC_ETH,Buy,margin,0.01024701,4.06E-06,4E-08,0.0025,2016-12-04 08:26:54
67844567,BTC_DASH,Sell,margin,0.0113262,1.76E-06,1E-08,0.0025,2016-12-06 08:22:18
67844568,BTC_ETH,Buy,margin,0.00875,1.3E-07,0,0.0025,2016-12-06 08:22:18
67844918,BTC_ETH,Buy,margin,0.008732,7E-08,0,0.0025,2016-12-06 08:25:25
67845047,BTC_ETH,Buy,margin,0.008716,5.3E-07,0,0.0025,2016-12-06 08:26:30
67845140,BTC_ETH,Buy,margin,0.00871001,8.8E-07,0,0.0025,2016-12-06 08:27:31
68291473,BTC_ETH,Buy,margin,0.01121052,2.3E-07,0,0.0025,2016-12-08 08:23:19
68291643,BTC_ETH,Buy,margin,0.01120797,2.1E-07,0,0.0025,2016-12-08 08:25:25
68291710,BTC_ETH,Buy,margin,0.01121477,7E-08,0,0.0025,2016-12-08 08:26:29
68291794,BTC_ETH,Buy,margin,0.011215,9.8E-07,1E-08,0.0025,2016-12-08 08:28:33
68573221,BTC_DASH,Sell,margin,0.0114127,1.75E-06,1E-08,0.0025,2016-12-10 08:23:43
68573222,BTC_ETH,Buy,margin,0.01087007,5.3E-07,0,0.0025,2016-12-10 08:23:43
68573341,BTC_DASH,Sell,margin,0.01141271,4.38E-06,4E-08,0.0025,2016-12-10 08:25:48
68573342,BTC_ETH,Buy,margin,0.01087397,5.32E-06,5E-08,0.0025,2016-12-10 08:25:48
68573393,BTC_DASH,Sell,margin,0.01141322,1.75E-06,1E-08,0.0025,2016-12-10 08:26:51
68573394,BTC_ETH,Buy,margin,0.01087297,7.5E-07,0,0.0025,2016-12-10 08:26:51
68573498,BTC_DASH,Sell,margin,0.01141416,8.76E-06,9E-08,0.0025,2016-12-10 08:28:57
68573499,BTC_ETH,Buy,margin,0.01084999,9.57E-06,1E-07,0.0025,2016-12-10 08:28:57
68699919,BTC_DASH,Sell,margin,0.01199103,2.5E-06,2E-08,0.0025,2016-12-11 08:27:04
68699920,BTC_ETH,Buy,margin,0.01067899,2.11E-06,2E-08,0.0025,2016-12-11 08:27:05
68825217,BTC_DASH,Sell,margin,0.0124501,1.6E-06,1E-08,0.0025,2016-12-12 08:23:58
68825218,BTC_ETH,Buy,margin,0.01064999,6.9E-07,0,0.0025,2016-12-12 08:23:59
68825521,BTC_DASH,Sell,margin,0.0124501,5.62E-06,6E-08,0.0025,2016-12-12 08:26:04
68825522,BTC_ETH,Buy,margin,0.010657,6.82E-06,7E-08,0.0025,2016-12-12 08:26:04
68825615,BTC_DASH,Sell,margin,0.01245009,1.6E-06,1E-08,0.0025,2016-12-12 08:27:05
68825616,BTC_ETH,Buy,margin,0.01066101,9.7E-07,1E-08,0.0025,2016-12-12 08:27:05
68825822,BTC_DASH,Sell,margin,0.01245007,1.124E-05,1.3E-07,0.0025,2016-12-12 08:29:13
68825823,BTC_ETH,Buy,margin,0.01065436,1.232E-05,1.3E-07,0.0025,2016-12-12 08:29:13
69149288,BTC_DASH,Sell,margin,0.0118582,1.68E-06,1E-08,0.0025,2016-12-14 08:24:21
69149289,BTC_ETH,Buy,margin,0.01073999,9.9E-07,1E-08,0.0025,2016-12-14 08:24:21
69149415,BTC_DASH,Sell,margin,0.01185821,9.27E-06,1E-07,0.0025,2016-12-14 08:26:25
69149416,BTC_ETH,Buy,margin,0.01073789,9.86E-06,1E-07,0.0025,2016-12-14 08:26:25
69149568,BTC_DASH,Sell,margin,0.0118582,1.68E-06,1E-08,0.0025,2016-12-14 08:27:28
69149569,BTC_ETH,Buy,margin,0.01073795,1.39E-06,1E-08,0.0025,2016-12-14 08:27:28
69149778,BTC_DASH,Sell,margin,0.01187883,5.89E-06,6E-08,0.0025,2016-12-14 08:29:37
69149779,BTC_ETH,Buy,margin,0.01073778,6.11E-06,6E-08,0.0025,2016-12-14 08:29:37
69464190,BTC_DASH,Sell,margin,0.01206543,1.65E-06,1E-08,0.0025,2016-12-16 08:24:45
69464191,BTC_ETH,Buy,margin,0.0100314,4.5E-07,0,0.0025,2016-12-16 08:24:45
69464376,BTC_DASH,Sell,margin,0.01205795,3.31E-06,3E-08,0.0025,2016-12-16 08:26:46
69464377,BTC_ETH,Buy,margin,0.010031,4.55E-06,4E-08,0.0025,2016-12-16 08:26:46
69464438,BTC_DASH,Sell,margin,0.01205795,2.48E-06,2E-08,0.0025,2016-12-16 08:27:51
69464439,BTC_ETH,Buy,margin,0.01003015,2.74E-06,2E-08,0.0025,2016-12-16 08:27:51
69464696,BTC_DASH,Sell,margin,0.01205796,2.48E-06,2E-08,0.0025,2016-12-16 08:29:56
69464697,BTC_ETH,Buy,margin,0.01003013,2.81E-06,2E-08,0.0025,2016-12-16 08:29:56
69724738,BTC_DASH,Sell,margin,0.01232075,1.62E-06,1E-08,0.0025,2016-12-18 08:25:49
69724739,BTC_ETH,Buy,margin,0.00978114,4.7E-07,0,0.0025,2016-12-18 08:25:49
69724957,BTC_DASH,Sell,margin,0.01239887,3.22E-06,3E-08,0.0025,2016-12-18 08:27:50
69724958,BTC_ETH,Buy,margin,0.00978114,4.72E-06,4E-08,0.0025,2016-12-18 08:27:50
69725349,BTC_DASH,Sell,margin,0.01232223,5.68E-06,6E-08,0.0025,2016-12-18 08:29:58
69725350,BTC_ETH,Buy,margin,0.00977598,6.18E-06,6E-08,0.0025,2016-12-18 08:29:58
69725483,BTC_DASH,Sell,margin,0.01232355,2.43E-06,2E-08,0.0025,2016-12-18 08:31:04
69725484,BTC_ETH,Buy,margin,0.00977593,2.93E-06,2E-08,0.0025,2016-12-18 08:31:04
70038858,BTC_DASH,Sell,margin,0.01313119,1.52E-06,1E-08,0.0025,2016-12-20 08:26:01
70038859,BTC_ETH,Buy,margin,0.0097019,3.9E-07,0,0.0025,2016-12-20 08:26:01
70039050,BTC_DASH,Sell,margin,0.01313119,2.28E-06,2E-08,0.0025,2016-12-20 08:28:05
70039051,BTC_ETH,Buy,margin,0.00970185,3.8E-06,3E-08,0.0025,2016-12-20 08:28:05
70039224,BTC_DASH,Sell,margin,0.01313119,3.8E-06,4E-08,0.0025,2016-12-20 08:30:11
70039225,BTC_ETH,Buy,margin,0.00970185,5.09E-06,4E-08,0.0025,2016-12-20 08:30:11
70039280,BTC_DASH,Sell,margin,0.01313119,1.52E-06,1E-08,0.0025,2016-12-20 08:31:13
70039281,BTC_ETH,Buy,margin,0.00970185,3.9E-07,0,0.0025,2016-12-20 08:31:13
70406535,BTC_ETH,Buy,margin,0.0088,2.3E-07,0,0.0025,2016-12-22 08:26:53
70406964,BTC_ETH,Buy,margin,0.0087812,2.19E-06,1E-08,0.0025,2016-12-22 08:28:53
70407202,BTC_DASH,Sell,margin,0.01092823,4.666E-05,5E-07,0.0025,2016-12-22 08:29:58
70407203,BTC_ETH,Buy,margin,0.008752,5.755E-05,5E-07,0.0025,2016-12-22 08:29:58
70407367,BTC_DASH,Sell,margin,0.01092823,2.74E-06,2E-08,0.0025,2016-12-22 08:31:01
70407368,BTC_ETH,Buy,margin,0.00877798,2.91E-06,2E-08,0.0025,2016-12-22 08:31:02
70407535,BTC_DASH,Sell,margin,0.01092823,1.83E-06,1E-08,0.0025,2016-12-22 08:32:04
70407536,BTC_ETH,Buy,margin,0.008734,2.1E-07,0,0.0025,2016-12-22 08:32:04
70840035,BTC_ETH,Buy,margin,0.00808898,2.7E-07,0,0.0025,2016-12-24 08:27:58
70840263,BTC_DASH,Sell,margin,0.01066402,1.87E-06,1E-08,0.0025,2016-12-24 08:30:01
70840264,BTC_ETH,Buy,margin,0.00807997,2.83E-06,2E-08,0.0025,2016-12-24 08:30:02
70840405,BTC_DASH,Sell,margin,0.01066402,2.81E-06,2E-08,0.0025,2016-12-24 08:31:05
70840406,BTC_ETH,Buy,margin,0.0080787,3.37E-06,2E-08,0.0025,2016-12-24 08:31:05
70840540,BTC_DASH,Sell,margin,0.01066402,2.81E-06,2E-08,0.0025,2016-12-24 08:32:06
70840541,BTC_ETH,Buy,margin,0.00809099,3.53E-06,2E-08,0.0025,2016-12-24 08:32:06
70840684,BTC_DASH,Sell,margin,0.01066402,1.87E-06,1E-08,0.0025,2016-12-24 08:33:10
70840685,BTC_ETH,Buy,margin,0.00808999,2.9E-07,0,0.0025,2016-12-24 08:33:10
71107913,BTC_ETH,Buy,margin,0.00813397,9E-08,0,0.0025,2016-12-26 08:28:10
71108077,BTC_ETH,Buy,margin,0.00812021,9.4E-07,0,0.0025,2016-12-26 08:30:13
71108148,BTC_ETH,Buy,margin,0.00813391,1.12E-06,0,0.0025,2016-12-26 08:31:15
71108255,BTC_ETH,Buy,margin,0.00813354,1.19E-06,0,0.0025,2016-12-26 08:32:16
71108393,BTC_ETH,Buy,margin,0.00814062,9E-08,0,0.0025,2016-12-26 08:33:20
71427305,BTC_ETH,Buy,margin,0.00748999,1.3E-07,0,0.0025,2016-12-28 08:28:33
71427456,BTC_ETH,Buy,margin,0.00748604,1.59E-06,1E-08,0.0025,2016-12-28 08:30:33
71427546,BTC_DASH,Sell,margin,0.01065049,1.87E-06,1E-08,0.0025,2016-12-28 08:31:37
71427547,BTC_ETH,Buy,margin,0.00748604,1.92E-06,1E-08,0.0025,2016-12-28 08:31:37
71427599,BTC_DASH,Sell,margin,0.01071757,1.86E-06,1E-08,0.0025,2016-12-28 08:32:39
71427600,BTC_ETH,Buy,margin,0.00748604,2.15E-06,1E-08,0.0025,2016-12-28 08:32:39
71427710,BTC_DASH,Sell,margin,0.01071758,1.86E-06,1E-08,0.0025,2016-12-28 08:33:43
71427711,BTC_ETH,Buy,margin,0.00748604,1.7E-07,0,0.0025,2016-12-28 08:33:43
71855406,BTC_ETH,Buy,margin,0.0089329,1.7E-07,0,0.0025,2016-12-30 08:28:45
71855591,BTC_ETH,Buy,margin,0.0088997,1.75E-06,1E-08,0.0025,2016-12-30 08:30:50
71855715,BTC_DASH,Sell,margin,0.01209983,1.65E-06,1E-08,0.0025,2016-12-30 08:31:52
71855716,BTC_ETH,Buy,margin,0.00891398,2.05E-06,1E-08,0.0025,2016-12-30 08:31:52
71855894,BTC_DASH,Sell,margin,0.01204503,2.49E-06,2E-08,0.0025,2016-12-30 08:32:55
71855895,BTC_ETH,Buy,margin,0.00889,2.27E-06,2E-08,0.0025,2016-12-30 08:32:55
71856018,BTC_DASH,Sell,margin,0.0120485,1.65E-06,1E-08,0.0025,2016-12-30 08:33:58
71856019,BTC_ETH,Buy,margin,0.0089,1.7E-07,0,0.0025,2016-12-30 08:33:58
72153397,BTC_ETH,Buy,margin,0.00862973,9.7E-07,0,0.0025,2017-01-01 08:31:06
72153456,BTC_ETH,Buy,margin,0.008642,1.13E-06,0,0.0025,2017-01-01 08:32:12
72153538,BTC_ETH,Buy,margin,0.008642,1.29E-06,1E-08,0.0025,2017-01-01 08:33:14
72153621,BTC_DASH,Sell,margin,0.01194595,1.67E-06,1E-08,0.0025,2017-01-01 08:34:16
72153622,BTC_ETH,Buy,margin,0.0086418,9E-08,0,0.0025,2017-01-01 08:34:16
72503482,BTC_ETH,Buy,margin,0.00834901,9E-08,0,0.0025,2017-01-03 08:29:45
72503677,BTC_ETH,Buy,margin,0.00834833,9.3E-07,0,0.0025,2017-01-03 08:31:50
72503781,BTC_ETH,Buy,margin,0.008345,1.13E-06,0,0.0025,2017-01-03 08:32:54
72503858,BTC_ETH,Buy,margin,0.0083425,1.23E-06,1E-08,0.0025,2017-01-03 08:33:56
72504049,BTC_DASH,Sell,margin,0.01201199,1.66E-06,1E-08,0.0025,2017-01-03 08:34:58
72504050,BTC_ETH,Buy,margin,0.00835324,1.1E-07,0,0.0025,2017-01-03 08:34:58
72990740,BTC_ETH,Buy,margin,0.00986014,7E-08,0,0.0025,2017-01-05 08:30:29
72991014,BTC_ETH,Buy,margin,0.0098388,5.9E-07,0,0.0025,2017-01-05 08:32:35
72991139,BTC_ETH,Buy,margin,0.00982799,6.9E-07,0,0.0025,2017-01-05 08:33:36
72991235,BTC_ETH,Buy,margin,0.00982489,6.1E-07,0,0.0025,2017-01-05 08:34:40
72991388,BTC_ETH,Buy,margin,0.00982231,9E-08,0,0.0025,2017-01-05 08:35:42
73499851,BTC_ETH,Buy,margin,0.01163165,9E-08,0,0.0025,2017-01-07 08:31:37
73499962,BTC_ETH,Buy,margin,0.01164899,9.3E-07,1E-08,0.0025,2017-01-07 08:32:40
73500044,BTC_DASH,Sell,margin,0.0140275,1.42E-06,1E-08,0.0025,2017-01-07 08:33:44
73500045,BTC_ETH,Buy,margin,0.01164896,1.09E-06,1E-08,0.0025,2017-01-07 08:33:45
73500198,BTC_DASH,Sell,margin,0.01402754,1.42E-06,1E-08,0.0025,2017-01-07 08:34:49
73500199,BTC_ETH,Buy,margin,0.01165115,1.34E-06,1E-08,0.0025,2017-01-07 08:34:49
73806582,BTC_DASH,Sell,margin,0.01396441,1.43E-06,1E-08,0.0025,2017-01-09 08:31:51
73806583,BTC_ETH,Buy,margin,0.01167093,9E-08,0,0.0025,2017-01-09 08:31:51
73806654,BTC_ETH,Buy,margin,0.01167176,9.3E-07,1E-08,0.0025,2017-01-09 08:32:55
73806716,BTC_DASH,Sell,margin,0.01396477,1.43E-06,1E-08,0.0025,2017-01-09 08:33:58
73806717,BTC_ETH,Buy,margin,0.01167176,1.09E-06,1E-08,0.0025,2017-01-09 08:33:58
73806833,BTC_DASH,Sell,margin,0.01396489,1.43E-06,1E-08,0.0025,2017-01-09 08:35:01
73806834,BTC_ETH,Buy,margin,0.01169152,1.23E-06,1E-08,0.0025,2017-01-09 08:35:02
74091787,BTC_DASH,Sell,margin,0.01395,1.43E-06,1E-08,0.0025,2017-01-11 08:32:12
74091788,BTC_ETH,Buy,margin,0.01156242,9E-08,0,0.0025,2017-01-11 08:32:12
74091868,BTC_ETH,Buy,margin,0.01156242,9.3E-07,1E-08,0.0025,2017-01-11 08:33:15
